OrderID,CustomerAge,Region,OrderValue,PromoCode
11245,67.7,East,187.66,a1396d49-2115
11781,46.0,South,89.08,fdf48930-688f
10257,23.2,South,227.23,140296ee-ef24
10637,27.4,South,233.69,3fbc75e0-9219
11180,43.6,South,253.9,c8028d0e-28f7
11947,73.4,West,333.29,7880adc6-d86b
11034,52.7,West,620.24,cb26a809-0a24
11560,39.7,North,619.14,ebe98dd4-4e3b
11132,59.4,East,335.34,4e4c01f6-9102
10768,50.0,West,103.95,782152e0-4f38
11876,28.8,North,696.24,5fcf5c22-cf21
11895,41.7,West,777.87,5f866c8e-faa6
10630,54.5,North,356.59,ebee30cf-c507
11909,50.2,South,622.21,f5044d15-b278
11043,58.4,East,572.34,a6a1cc2b-d91b
11506,32.1,West,75.88,d0290d6b-0e77
11428,55.9,South,246.0,ae5a5f99-8232
10506,52.3,South,59.25,c55e6efb-c4c9
10814,58.2,North,438.9,6c461d48-da8e
10517,57.4,West,489.56,bbe30fd2-2d80
10223,54.3,East,660.67,bf8ff33e-9dbf
10013,74.3,West,51.18,b241cfd3-d56c
11340,34.4,West,177.98,5fe92750-44c7
10405,45.7,North,388.0,d07a9518-5f0b
10411,21.4,South,656.88,311f5d4a-d14d
10902,53.7,North,701.27,2a873e02-9614
10175,39.5,East,98.2,3c1a8ce2-f86b
11377,61.4,North,95.79,fcd49681-3195
10432,47.8,North,331.75,7c65a804-ac8f
11237,42.5,East,561.39,660237ed-1d4e
11997,38.3,East,654.7,00ca280f-cdb9
11485,65.6,South,69.26,87d75309-7f40
10754,43.8,West,436.19,a904babd-019a
11306,72.6,East,62.47,71be0c72-f815
10819,60.1,North,311.25,628616f4-63e1
11458,26.2,North,145.9,cbfc721c-9a4a
11704,56.4,West,176.04,1d9d1d80-7b57
10498,30.1,North,129.1,077b1426-a72b
11848,39.9,East,215.28,b9b4c225-2e4e
11629,57.4,South,748.83,99c6207f-afbb
10772,69.9,West,540.44,3bbdf80c-84a7
10236,34.6,North,116.85,efed098b-3b72
11173,39.0,East,765.55,006e0070-1faf
11208,48.5,West,784.89,cbebb43f-71bc
10218,40.5,West,286.94,380a1bb7-e95c
10301,52.3,South,610.29,51f4a724-3f36
10560,74.8,West,523.31,37387270-953e
11442,73.1,North,785.86,5548f613-6bd5
11736,59.8,South,575.31,644d852c-5181
10044,49.2,East,366.83,643058d9-24c6
11081,59.4,East,572.28,64ce4589-4305
10662,60.9,North,687.36,b5a78756-ea41
11340,27.3,South,381.41,7b814ce1-4a26
10429,30.4,South,601.49,02568225-3432
11389,62.8,South,332.42,fb924354-5621
11896,21.2,East,780.62,0d6ed01e-ad4e
11215,42.7,South,520.23,676c269f-1167
10243,31.7,West,277.02,bec5715c-2de1
11592,44.4,West,256.41,a737d19b-bc11
10023,24.8,North,141.54,399557cb-f580
10560,57.5,North,645.76,2e5c58ad-f7e7
11320,58.1,East,478.57,1974fb71-2082
11461,69.8,South,354.0,b363d272-c99f
11138,64.6,West,97.95,a6d5dac6-6a38
11977,55.5,North,185.5,2e106355-e4fb
11639,35.9,North,146.61,29451370-8376
11743,60.9,North,784.95,8192ef8f-ba24
11978,49.0,West,782.83,a87d21ff-7f26
10615,20.6,East,544.37,71e64bce-fb1b
11423,35.8,East,504.63,82b60c8e-32b1
11357,64.7,South,77.55,24444f64-6e30
11960,25.6,South,493.84,470367f7-d812
10152,49.3,East,336.34,e75641e0-ccd4
10934,22.7,East,557.39,3429ce3b-89ee
11296,57.7,South,585.83,29feba14-4e96
10647,74.6,West,334.21,3f5c022a-8a4d
10255,48.3,West,99.47,a3e2ac17-b9c3
11862,37.0,East,159.75,cc501bea-8c1b
10020,23.6,South,333.97,ecf678c0-59f9
11078,59.5,East,491.62,ce8a5306-30ea
11083,37.9,East,463.66,9b82f430-188e
10349,36.1,West,185.5,6714272a-4151
10530,18.5,South,543.17,248607c2-88e4
10108,70.4,East,580.63,9bd3f580-ea63
10374,43.0,East,648.85,8092189b-8d38
11950,42.4,South,278.89,dba0bdec-9c7f
10832,61.9,North,526.01,17f85f5b-1d65
10173,60.4,West,656.26,f2ca2002-45d9
10982,46.4,North,354.1,9dc4f583-03bb
11462,42.2,East,233.17,9bf41cc6-e5b5
11975,27.6,South,181.11,0d08367e-fdb3
10776,27.7,North,303.47,add71599-3c58
10594,35.1,East,248.56,64c46086-9c11
11902,71.2,North,751.56,d92d9519-1d70
10728,18.3,West,296.41,5a98b715-02a3
10716,68.7,South,351.55,0244e4d7-dc92
11007,29.3,South,358.04,e9c184ce-0389
10318,61.9,East,219.57,65363c77-993b
10746,42.4,South,452.32,44fcc054-e08c
11344,65.8,South,154.91,bf415c98-02f9
10735,68.4,South,133.0,48ef30ff-4471
10808,42.0,East,725.75,440b71a6-d799
11001,49.4,South,293.67,e1bb7399-c717
10269,24.3,North,644.53,2049a289-b030
11024,18.8,South,89.03,d4701dd2-dbfd
11999,52.0,North,375.75,4a1a7c2e-f8cb
10169,61.4,South,513.21,2fd6129a-8ff1
11570,24.6,East,795.69,d2137565-6596
10970,58.3,North,575.86,2e625a6f-4c25
10469,24.9,West,78.77,fd8ac696-4adb
10873,19.0,South,118.2,0d0b6920-d089
11075,35.5,South,216.33,6d134ea8-1f69
11044,42.3,North,278.22,44ed4fd5-8fa5
11931,38.0,West,235.23,e525aeaf-5d0e
10083,18.0,East,208.98,78d8cdd6-3397
10882,28.5,West,322.69,4dea5200-319b
11370,18.8,South,298.41,5f20ac06-8d48
10430,51.3,North,715.4,1ecf8aec-6180
10395,58.2,North,106.16,57c8294c-f2ca
11558,29.5,South,82.86,3113b13a-814b
11825,68.0,East,721.18,b7a2ab33-df4b
10138,45.5,North,175.2,f7ad3965-944d
10093,72.5,North,645.79,b19d1860-cb84
11013,57.0,North,174.14,c784ef4b-cd3c
11243,33.5,South,52.7,9267e7e6-0489
11800,70.9,West,427.86,4242fc5c-70cf
10606,58.4,North,178.33,3cfbc642-1403
11309,26.4,East,745.44,ca6628a8-7f7d
11686,30.0,North,51.05,5e7e00e5-2a9f
11938,58.2,East,591.56,9c8a1631-a636
10117,53.7,North,667.95,f71925ae-5a7d
10524,73.4,North,591.95,b0285484-83c2
11781,53.7,South,662.64,387bccda-899f
10417,51.2,West,166.73,b9ede33f-bcbe
10303,69.4,North,421.97,759a9725-5a2b
10386,50.5,South,535.67,05635b30-536a
11812,28.1,West,565.53,3016cecc-497b
10147,42.3,West,731.85,f86b2e95-3351
11483,48.0,North,502.47,60bc6cbc-0a9b
10225,65.1,North,149.13,c5266dc8-890a
10292,71.5,North,644.3,caaa4685-ad41
11746,58.3,South,154.42,e473b0b0-5387
10629,36.9,South,232.86,8b2a3730-0adb
11689,20.5,East,126.92,6a5018b5-009e
11868,30.8,South,370.35,25ba7795-92dd
10462,70.5,West,565.07,e6d037c6-fbcf
10347,74.5,South,126.3,f4b28643-b6f1
10156,53.1,North,320.37,26aeaf29-db75
11086,37.1,South,559.57,d14bc771-b25f
11792,23.9,West,546.3,eed15809-2719
11615,18.1,South,633.34,2586dcd1-4ba9
10799,43.5,West,660.99,ba098484-4a11
10185,36.4,South,186.4,62908017-a37d
11012,42.2,West,501.31,a2f87dea-46c4
11642,71.8,South,337.39,8ca17f75-fc36
11090,48.6,South,338.47,bf8f81ea-2cac
10481,38.6,South,795.43,04643f52-f2a6
11961,25.6,North,94.68,596ed71c-4758
10603,44.2,West,231.87,d3ec2149-1c9a
11529,25.9,South,333.1,f7048d14-be4d
10110,58.0,North,407.62,287e09f1-4b34
10748,26.1,South,107.8,d04f6197-4ca7
11567,28.4,South,611.08,4cac895c-d2b3
11479,37.2,North,265.08,27e83b87-1071
11237,60.8,South,58.15,d52a85c8-e899
11134,58.6,East,739.36,807ab658-7462
10867,71.1,East,779.84,858117a1-4011
11521,30.1,North,214.18,d77a80b8-efd6
10977,35.9,West,670.44,2a31edfd-be32
11324,42.2,East,131.3,13eb4358-abc2
10057,31.7,South,456.18,10b8c1c5-059e
11549,69.9,South,463.77,084930a1-89d0
10174,73.7,North,472.8,ca4c3b4d-1763
10098,35.9,East,56.36,31e3e608-c802
11486,38.3,South,576.99,18ede297-d087
11836,60.3,North,426.63,c66a5821-0c20
11202,63.4,West,489.77,da1e72b2-948a
10330,26.6,West,109.06,a03e7003-7690
11811,30.3,South,626.62,5766fe0c-432c
10694,34.6,West,80.01,aed0cbcf-7a6c
10427,74.8,North,768.51,fe914b95-31df
11648,18.9,East,460.35,16509f14-302f
10931,35.9,East,171.1,5d0314d8-2daf
10145,28.2,West,243.46,e06ca678-47e8
11924,25.1,West,79.69,dbe7a333-cd47
10837,66.8,South,380.62,504b10c8-2abf
11397,41.6,West,247.12,aebbf69f-1d36
11517,63.1,North,165.92,1af4cf72-c06b
10324,50.5,North,217.29,dfc8e060-2fdf
10714,44.6,West,131.84,6ee095d5-cd94
10673,21.7,East,797.33,7c7dd490-f3d3
10234,33.9,North,458.81,f2d31a65-4a80
11311,30.2,North,790.86,c632554b-1ff2
11917,64.1,West,783.92,36a2bf69-6c48
11777,19.3,West,252.39,a2bc6715-2acc
10290,21.9,West,111.28,e4a07521-5e3f
11700,21.1,West,306.51,c0d02553-543d
10406,37.9,West,411.22,c8aae0c8-dfa2
10726,70.0,West,667.26,32d4d3a5-4a0b
10663,55.9,East,60.64,e58118d1-4b83
11022,67.3,North,644.01,ac87ae14-868e
11066,59.2,West,757.49,db75dada-e60e
11308,73.3,North,77.36,300a491a-550b
11230,39.5,East,207.32,f481b9cb-bd92
11666,38.7,East,722.49,de2565fe-ff8e
11328,74.9,West,357.79,8adf1e46-abf1
10232,70.8,West,371.29,984ad463-df2b
10781,34.2,West,525.58,d655005d-2de5
11330,18.9,West,127.76,8b73aba7-e361
11030,51.1,North,550.78,da095b0c-6c7a
10456,62.3,West,135.88,db394550-3fb6
10718,73.2,West,359.7,bdbc34f8-03e4
11924,39.4,South,430.67,a89f5f9d-9d63
11717,69.5,West,554.98,e8b81813-10ba
10031,19.5,East,680.58,5145c6f8-5740
11964,50.6,West,231.37,f936a968-62a4
11262,54.7,North,651.0,93ee36ee-41fb
11923,54.3,South,352.34,288fc36a-7641
10203,58.5,South,428.19,c8c6a8b1-853c
11714,49.5,East,202.82,17e03df5-dff5
10023,53.8,South,70.86,61e548ca-42d7
10929,54.2,East,189.92,38c4f346-633d
11096,65.9,West,627.79,a8c51cca-8cc8
10169,71.3,North,528.79,1a79aec1-eb12
11898,52.0,North,156.38,2e3d9de2-279e
11012,66.1,South,343.1,059ef8d8-25ab
10996,72.7,North,207.72,6b7f0864-a08e
11297,69.8,South,184.85,080d2370-af84
10710,45.6,North,168.79,bddfd7eb-3e41
10394,52.5,North,438.5,c2ce56bd-6ebf
11775,38.8,South,72.12,2378ff44-2ab9
11490,57.4,South,250.69,7b487db6-2f16
10713,58.4,East,400.28,cf1b6490-df43
11049,71.9,South,237.57,b7a745e2-c920
10210,51.3,East,174.24,b8d8f272-ddef
11808,43.4,East,661.92,9f7717ca-c41e
10879,29.4,East,330.47,1073c0c3-55a1
11821,19.9,East,490.15,5a2d465b-0f54
10234,28.3,East,372.04,2f981e44-7d9a
10148,30.3,East,328.97,c78e4415-3e9e
10019,36.2,North,587.6,36b9ca35-a4a3
11840,31.3,North,339.19,9a0fb0b8-6f57
10210,50.0,North,480.46,a571f542-ded3
10650,64.4,South,197.84,cd7f65f6-ff4f
10095,74.4,West,139.44,73e9b99b-a75c
11210,39.8,North,263.78,fcea9a96-ec6d
10582,25.5,West,77.76,870b230c-acbe
11320,18.9,West,121.34,cd7182b4-9a1c
10562,36.1,East,350.26,502c36f1-1819
10805,35.0,West,420.0,e914ae70-bf70
11920,53.2,North,218.01,d3511e95-4708
10215,74.6,West,219.76,16884399-bcdd
11671,69.5,North,750.58,de36390a-84f5
11809,62.7,North,86.0,4de5f4af-8707
10674,57.2,West,252.43,75f006c0-40a8
10653,67.1,West,527.68,ab117736-7b25
11183,45.2,West,782.26,bb19f0fe-73a0
10188,33.0,East,583.54,db19de67-27f1
10153,73.4,North,209.36,aba5d1c9-efb1
11676,39.9,West,128.4,dbc3f559-9fa7
11451,43.9,South,685.86,214ba540-ba2f
10789,73.6,South,635.02,301db817-8e40
10866,27.4,East,763.62,1a20e3ba-ec02
11794,24.1,North,230.42,e4e39c20-5fc2
10546,19.6,West,313.97,8ce0bd8f-b577
10883,30.1,West,426.64,82077e01-1b37
10903,33.5,North,86.85,ed92b753-634b
10602,28.8,South,495.54,6efe2368-1988
11323,32.2,North,214.68,442441ec-21b6
11089,23.8,South,711.95,6791346c-c928
10207,30.5,East,421.38,341d85cd-9373
11445,52.0,North,120.68,3d162ab9-a156
11395,22.0,South,299.12,74890e8c-0685
11364,45.1,East,65.62,f9705e4b-2769
10349,56.7,North,495.5,f833dfa7-0083
11000,67.8,West,132.04,d1a529db-94d1
11710,31.0,South,616.24,c67736bc-3332
10623,63.8,East,389.46,bc1cd60d-83c2
11358,45.7,East,394.06,d3e763d1-9a2e
11454,37.0,West,134.57,054e6210-d215
11753,30.6,South,317.9,07e95e6d-dc87
10736,29.8,North,195.38,f46eb787-3742
11977,33.6,West,790.5,2cc9abb6-b29b
11818,36.9,West,758.95,46b821c7-6192
10084,51.0,East,675.63,1f7a63af-e8f9
11160,73.2,East,266.31,f82f2dc3-ff73
11898,57.1,West,560.69,29a099de-f941
10590,21.7,East,61.69,0a7be6e7-90e7
11690,51.8,North,416.27,014d9829-b45a
11352,65.5,North,238.58,454a8e82-64b9
10884,51.4,North,268.1,083a1c27-b592
10509,64.3,West,366.92,4f8c61b9-df23
11390,67.9,South,562.49,3312de73-4579
10852,49.6,East,278.75,2ef17a90-dfb0
10196,25.9,West,570.6,5b88fc72-b558
10875,44.6,West,395.96,c44b04e8-2d46
11547,26.0,East,639.97,5f843666-9631
10109,61.1,West,144.45,ab8a5015-ecf5
11653,61.5,West,679.4,15ac37f0-8a54
11699,74.2,North,300.11,0f94d562-1b25
11436,29.7,South,471.54,f79f8fa9-45d6
10457,69.0,South,275.67,b01200ab-3abb
10137,18.0,North,439.87,3f48e5f0-350b
10970,19.4,West,343.04,ed113faf-998f
10828,45.6,South,665.2,8bf5caed-e0d5
11759,55.5,North,374.27,a2ddd15a-5e9f
10290,64.7,South,178.08,8bf349a3-f3cb
10983,34.5,North,769.32,7e32e5d0-8ce4
10801,40.0,North,397.97,d0411dec-4bdc
10057,34.2,North,473.16,4d81c859-e392
10087,69.8,East,772.1,b91ace28-8dc6
10018,74.0,East,425.48,35f5afea-c7ff
11050,21.6,South,313.9,56dbc7ac-47b3
10570,62.7,East,742.61,7bd6b0b5-f189
11240,55.6,East,147.07,675db93b-1700
10060,66.6,South,223.78,aa4e8b03-ffb5
11913,56.7,East,619.93,3c92f1ab-5916
11491,68.9,West,741.78,401fb5a6-1328
11734,60.7,West,622.51,d736c320-591f
10657,24.1,West,333.22,3321cbb0-8147
11005,42.9,East,219.12,bdfdcc7b-de3d
11666,48.1,South,114.51,18a0f6c0-1104
11658,26.0,North,319.67,126c4e50-5ee0
11397,59.6,West,192.6,d3dc00ee-b447
10730,53.3,South,651.2,705a501c-c092
11789,22.0,North,145.39,846a4a71-33aa
10241,46.4,North,501.12,54b728fa-72b2
11682,71.6,East,342.82,5b9facde-50d3
11982,34.4,South,689.9,800314a8-cc66
11266,21.2,North,487.08,fc24a159-0f59
10066,37.3,East,200.38,0f344fe1-6891
11120,64.6,East,743.13,e0d65081-78a2
11010,22.2,North,309.38,edeac5b8-f521
11938,25.4,North,128.05,59aa7cd5-f487
10621,62.5,South,66.08,0e2bd8c9-6470
11094,52.7,West,561.46,bce88f22-f6df
10106,40.1,West,571.58,2344ec54-e03b
10241,69.1,East,313.84,57d714f1-1da8
10487,31.2,North,220.34,916ba250-07a0
11788,59.0,North,107.46,207073f0-5c76
10578,20.5,East,501.81,e3f2df80-95b7
10265,52.5,West,543.19,a8164d18-271b
10512,71.5,South,421.2,3864bf75-9afd
11928,38.9,East,701.73,e49a3cd9-a341
11429,48.9,North,90.5,e6824710-f8f0
10572,22.5,South,681.07,855fecc6-9c20
11519,49.5,North,329.29,24579251-785f
11430,43.1,West,764.78,05733d10-1148
10553,33.8,West,275.31,f710900b-1e93
10571,66.7,West,421.52,dcdeadc8-c4f2
10909,20.5,South,334.5,a8f0e3e0-1ac1
11352,35.4,East,752.92,07001750-de3f
11773,42.4,North,655.55,8da4afbe-9328
11758,74.5,West,367.88,4295f5c9-c338
10957,60.5,South,148.9,03e30f78-8c7d
10175,74.9,East,303.15,650495b5-8c6d
10740,33.3,East,636.82,9ba5d58b-3fa5
10628,50.4,East,677.0,d8fbd542-e33a
10947,19.0,North,399.83,f7444596-f5dd
11306,66.1,South,356.46,145d2f7e-a0c8
11952,21.7,South,243.51,c96782fb-84e2
11779,46.2,South,522.75,0cb140ed-3a98
11340,20.2,West,484.92,b7a4c108-1f22
11949,58.7,East,781.46,d972c236-16e7
11229,31.4,North,108.11,719db54f-27a7
10485,29.6,East,671.85,ae5714e8-248d
11314,42.3,East,157.31,c9c52567-ab83
11997,41.3,East,403.01,f9375fff-0ff3
10328,39.0,East,747.73,06897b1c-6c47
11654,35.8,East,754.95,952aed00-4cd6
10780,61.5,North,766.38,fe08a540-d60e
11103,59.8,North,505.33,8534bd76-a245
10551,29.1,East,733.3,5424aae4-b953
10472,44.0,North,569.8,68f0e5f2-28cd
10720,49.9,North,735.98,a740a142-75f0
10919,62.8,South,477.01,89a1321d-d0b3
11380,51.3,South,504.16,cbbd3732-aee2
10642,24.7,West,365.77,fbb61ff7-fd07
11295,68.2,South,724.9,e05c1fb9-07f1
10341,24.9,East,624.13,19dad534-1172
11707,42.6,South,792.45,eb2ae08b-d83f
10725,25.3,South,583.99,1e78ba02-ac5c
11211,52.7,North,795.6,0b94b2ab-b5bd
11945,43.6,West,523.12,6f8963b3-f447
11433,25.7,South,592.78,8266557c-4df4
11834,18.4,East,555.43,741a5b09-a410
10898,28.1,East,758.58,18ce58d1-983e
11010,37.4,West,263.94,62524390-5b59
11952,26.2,South,372.9,507a61a9-b1d7
10583,27.4,East,255.39,705cd91e-56b1
10590,71.5,East,791.6,c0e354e7-769e
11364,33.9,North,205.13,c13ed0d3-0e00
11225,69.4,South,55.0,0699576d-6802
10577,71.7,West,599.07,85594d77-e85e
10604,70.3,North,383.3,6ea8fb32-86af
10177,67.3,East,598.73,cb170945-2611
10669,26.9,East,257.08,c6ec757f-a12e
11827,70.7,West,125.33,8573b517-617b
11723,49.8,North,761.89,a095c0d0-7de8
10280,51.4,South,555.01,43e9c94c-4d88
10992,64.4,West,261.95,e0389eb7-6daa
10006,42.8,West,468.3,2d98f251-d618
11408,33.0,West,523.27,5944a69c-5c31
11797,35.1,South,706.28,ab00764e-fafe
11631,53.9,East,457.56,4ba0768a-7017
10230,72.9,East,364.7,7279ec9e-7eaa
11356,42.2,South,398.55,1d10b6f6-cbd2
11443,25.3,West,680.09,dd2fb568-d2f2
11407,31.4,East,250.94,68b49b00-a579
10535,56.5,West,343.53,7123bc96-cc1f
10533,70.0,East,414.13,380cfd3d-175c
10631,43.5,South,479.38,a012c6c2-a8cc
10264,52.5,North,762.71,61127927-aaa4
11868,38.1,North,541.2,84c62e4b-b964
11096,29.3,South,678.61,b7c315a2-9493
11641,27.2,East,298.63,bbbbcccc-06fb
10073,66.2,North,426.12,ca957c2e-15a6
10321,34.1,North,222.5,3f4fa031-8b7f
11535,25.0,West,541.46,15bd18ba-25d4
11033,59.2,West,65.12,eb41eac7-30ec
11507,51.5,West,195.71,52dfc152-0bff
10618,33.6,South,124.76,9381ebb3-c0cf
10596,42.5,South,775.16,8f9d7375-f779
10582,69.7,South,336.81,fe3f5662-c98b
11948,39.2,North,389.2,065f5046-76d7
10915,39.1,North,532.11,551a7dcd-2ad2
10195,50.0,South,698.62,3ffdf8f1-485c
10825,53.1,West,442.55,c2b579c2-1e2c
11571,46.1,West,283.59,268e81b4-a494
11411,50.2,West,703.57,7ff3e818-78b2
10659,44.3,West,435.82,1ae427cf-27ae
10769,25.3,North,171.57,bf86ad63-5517
10404,42.9,North,79.3,6c9734c0-5768
11282,63.8,West,154.9,6b0bb457-04bd
10607,24.7,East,589.96,e3b93a34-54f6
10289,34.5,South,652.11,9ac1ad69-f1b8
10947,30.0,East,745.31,22a597cf-f29f
10020,36.1,South,162.76,fa1b1bac-9fa9
11436,28.7,North,453.3,54beb7e0-1f49
11279,44.7,South,100.08,e222c775-b09e
11287,18.8,South,255.94,de3b5a64-9c8b
10752,53.6,West,750.73,33dcd09c-4e0a
10210,59.6,East,183.74,904c01a1-40df
11632,47.8,West,297.62,793130ce-5611
10005,62.7,South,118.5,25807a2c-5463
10973,67.9,East,108.34,f84791e0-4621
11047,64.0,West,548.63,53bc20e0-3c0e
10493,49.9,West,630.44,b4cc7214-b5c1
10638,65.8,East,448.01,d799d80d-550d
11936,54.1,East,583.51,d7021edd-e21f
11003,57.6,East,564.03,59225b53-0cf3
11773,38.8,West,628.06,6c905f13-61c8
10783,39.3,North,196.88,31e43850-9eeb
10672,23.4,East,736.86,45e526e1-8cc6
11314,45.3,North,796.8,b44aad77-8c60
11280,21.3,North,697.39,ed758b74-e8b1
11004,27.9,North,78.65,bc775a20-4367
10169,41.9,North,92.04,0ff48fe8-31e8
11756,49.0,South,541.33,bcc9c2e6-aa53
11714,56.3,East,723.3,aa1c5dca-d52f
11715,56.1,North,98.72,8063fce4-8884
10171,27.8,North,256.64,8166356c-588f
11301,60.6,North,283.37,8f80d1ef-3c45
10699,44.6,North,474.64,7687853e-3b86
11880,23.2,North,189.24,f73c6a1f-56b3
11615,18.6,East,395.26,f1780077-9d95
11714,56.8,South,610.56,bcf4ced1-9ef8
10109,39.6,East,183.5,50c74b31-73b1
11710,28.7,South,182.83,4b80afa6-e113
10541,23.3,East,484.02,d4ec494f-12ce
11944,65.6,West,166.78,9197107c-de22
10710,54.8,East,205.59,cb56eb48-2e77
11051,62.1,East,213.69,42c6cc42-3b08
11058,55.5,South,406.41,52af891a-c17d
11348,51.5,North,291.78,e6a98352-5147
10863,45.1,East,535.91,19a7361b-b74c
10627,27.3,South,614.03,9dda4e36-deb4
11496,40.8,South,239.43,567f3096-cd63
10614,20.3,South,622.38,81c82e2b-d78b
10872,62.1,West,494.81,862a76f2-4772
10266,55.8,North,777.74,c40cfbde-b134
10939,40.6,West,50.63,25c1f899-5819
10617,35.5,South,227.14,340ce8c9-2e2a
11483,31.9,East,53.71,28c9d68c-3327
10964,49.3,West,574.08,e9af6d28-c0a9
11702,44.4,South,622.29,1887fa69-41cb
10651,61.5,South,349.91,df683491-c9a6
11093,22.1,West,552.41,06e2ac94-5b37
11572,31.4,East,304.89,d2bfbc31-cbde
11873,22.4,South,153.56,301ed689-6c26
10618,42.8,East,338.05,2e0c5488-4d2e
10583,35.7,West,76.12,6bf6f2f7-53bb
10815,56.9,North,398.69,1527ed08-33eb
11343,67.2,North,170.66,81c8d068-e8cd
10023,45.7,West,366.84,0df473bb-d997
10529,60.3,North,502.73,5d679515-5b90
10868,48.3,West,702.74,147b7a33-038f
10690,72.0,East,198.21,747a2ecd-18da
10951,34.1,North,700.92,75d2fda9-19a3
11821,52.2,East,239.25,d1b51519-88d3
10366,34.7,West,63.14,531b1e76-123c
11220,24.4,North,448.45,656e5170-59b8
10172,48.5,South,595.09,a2070bf3-dcb9
11828,33.7,West,566.74,755afc3d-272f
10668,39.2,South,507.02,19e32dbe-2853
10691,70.9,East,366.9,05baec78-8382
11477,55.2,North,677.64,cc884185-bf9b
11174,45.0,West,256.09,2f8aeb01-176b
11238,40.7,South,558.66,45ce5149-d07a
10424,19.1,West,542.91,46573d38-ecc5
11226,63.0,East,122.86,398e1dc0-a633
10452,21.6,East,596.12,98610b0b-c730
10974,71.0,North,307.21,51d41c6a-e386
10310,44.3,West,207.98,b29e2126-c7b6
10523,41.0,North,523.54,58658721-6a44
11531,74.1,East,278.02,c03832d0-e72a
11381,44.6,South,518.65,6e78cd59-0bfc
11538,73.5,West,792.26,899fad03-c1c1
11243,72.1,North,122.73,37e2dc86-38a4
11168,34.5,South,625.16,fa98f602-d129
10720,60.8,West,725.34,4764a956-b9f2
11290,24.0,East,426.73,8852787c-7340
11759,41.0,West,264.71,ecaf549e-505e
11892,67.8,West,266.31,e8438f65-c446
11188,55.2,West,357.72,a2ec377a-72c9
10283,52.8,North,499.68,bb6e0d06-0bb0
10665,52.8,South,476.98,5ecbb693-c757
11130,47.1,South,687.73,295026e5-bcf5
11480,67.9,South,404.13,33252134-43ea
10600,21.7,North,205.26,760fdd95-7d76
11400,52.4,South,647.57,f909c46c-38e9
11645,52.4,East,704.06,e8ac4518-7d5e
10946,59.2,North,55.16,ad478200-f0bf
11765,40.0,West,768.18,898f3586-0c25
10898,45.4,North,269.72,c4cd8e19-ba0c
10818,58.8,West,371.44,1fc23099-4abe
11734,33.0,North,591.5,5dd09e34-adfe
10290,70.0,West,207.56,18dd3aea-25ec
10938,69.3,West,614.38,c1c97ab6-af54
10604,57.3,East,640.53,b3167953-8cf3
11217,20.0,South,161.02,49d693b1-7129
11802,39.1,East,585.35,b74112a5-9c07
10973,58.6,East,165.83,20e8dae1-95ac
11759,39.9,South,71.0,4d8e8fdb-062d
10531,38.8,West,407.73,e666a9b4-b03c
11318,26.9,East,442.5,ed13bac8-5697
11783,47.9,South,413.0,613f50db-2127
10701,30.8,South,218.23,ca0de08e-64d5
10730,46.4,North,679.98,33d9014f-10d0
10816,53.7,East,430.56,cc445778-e4ad
11160,47.8,South,242.05,bd4ba9cd-7d7c
10467,57.3,West,183.07,4708b42e-6149
11501,65.3,North,729.61,4d81bc5e-6a5b
10466,31.9,West,398.2,c80aa7cf-a341
11617,54.1,South,408.72,71203b7a-f3ba
10404,23.7,South,498.72,e7ad595b-e2a1
11592,54.6,West,794.18,454f6d2d-5a62
10673,46.9,East,763.58,4cb50736-7f7f
10698,33.7,East,519.44,2ea35df6-0356
10653,68.9,West,421.84,2dc58521-dd31
11378,35.4,West,306.82,d29323e2-631e
11594,24.2,South,209.91,8074a1ed-a3d9
11569,48.2,North,563.56,ac00cd5e-a5c4
10320,28.9,West,639.36,da341653-5073
10666,72.5,West,540.12,c9eb6e3c-89ec
10468,71.2,West,750.75,d59dcbfa-bdd8
10296,35.5,East,671.92,50ba8edd-9db4
10871,50.1,West,54.25,f0a30219-1c51
11983,41.3,South,781.24,c45d4c03-09f9
11676,58.1,South,546.54,418495a4-bf38
10048,36.3,West,294.26,80c0e667-8c44
10218,22.2,South,294.11,a8cfa238-f95d
10511,34.0,West,94.49,57baa888-bd28
10897,70.6,North,403.88,12f0ed7d-d3da
11688,26.7,South,492.36,92f77072-2d0f
10897,32.0,East,467.51,d13b3a4d-0b30
10287,62.0,North,703.04,bd32ebda-b8f3
11853,62.0,South,188.11,77e43d33-ebee
10741,37.0,East,241.52,05ec647e-3d06
11315,41.4,West,654.55,cc5015cf-1edd
11869,74.4,East,62.15,cc5bf684-fbe8
10578,50.8,North,600.83,90b7f26f-3983
11089,27.0,North,480.44,af178dbb-8dc1
10953,43.7,South,537.83,12b1d17e-adfb
10929,48.1,West,717.05,4b37617d-c7a7
10038,18.5,East,370.36,aa57c6e4-b594
11829,68.2,South,191.64,25f5ed6f-9df1
10371,23.8,North,634.6,8a426ff0-2376
10670,67.6,South,543.63,33a2b47b-539a
10868,74.5,South,752.23,5af7dfe2-464d
11797,69.2,West,142.33,f2b1068a-0d04
10909,67.4,South,335.31,72624be8-cc61
10406,29.7,West,492.66,1fe9048d-59a6
11037,70.1,North,172.16,35aad597-fa6c
11516,52.5,East,361.35,81c4dda8-f4b9
10522,47.0,West,62.11,6b8608d1-333b
10726,38.5,East,677.4,4cfa4f8a-2b3d
