order_id,order_date,customer_id,product_id,quantity,status
2375,2024-07-05,6909fff0-0c20,136,9,pending
2911,2024-09-19,eca36373-39a2,141,9,cancelled
2901,2024-07-02,651b2a59-9029,105,5,pending
2501,2024-09-23,df152480-1af8,144,2,completed
3273,2024-09-06,72d8e7c4-2fd3,144,31,cancelled
3375,2024-08-14,500e31f2-f42f,129,5,completed
2172,2024-09-04,1660e781-9655,115,41,cancelled
2196,2024-09-18,9efdad0d-751e,142,18,completed
3502,2024-08-11,bfec75ad-b854,118,13,cancelled
3754,2024-08-19,acd64ed1-7a41,135,28,completed
3720,2024-07-25,6f731fb6-c767,103,17,cancelled
2130,2024-09-18,d5d31144-d1fa,147,16,completed
2750,2024-09-05,eaaea42d-d7f8,142,46,cancelled
3512,2024-07-06,26b08beb-e8c2,139,47,pending
2644,2024-08-11,7c59d4b6-7baa,145,42,pending
2623,2024-07-03,6f584320-5b88,136,27,pending
2618,2024-07-20,8aaa6a32-971f,142,6,completed
3269,2024-07-31,6dc21873-bed3,109,3,pending
2409,2024-08-03,54e13e41-889f,130,23,completed
2219,2024-08-27,5df44d1d-b8ab,137,45,pending
3396,2024-08-22,f776cd4c-8ca5,125,29,pending
2368,2024-07-07,1fa63c5a-3da7,116,18,completed
2311,2024-09-25,089f2cca-7a8a,116,13,pending
3061,2024-09-11,10e2325a-9d90,130,31,pending
3447,2024-09-07,40e41f58-057c,115,42,pending
3187,2024-08-02,1438b327-8470,135,5,pending
3921,2024-07-14,e318378e-d0bc,148,29,completed
3364,2024-08-02,a5f1836b-92c2,103,43,pending
3056,2024-09-07,012d535a-6266,106,17,pending
2055,2024-09-30,010cbbec-94b6,141,19,completed
2629,2024-09-09,706a25b3-0fbf,137,34,completed
2163,2024-08-03,0d75cbce-78fd,103,32,pending
2778,2024-08-17,5b49cec0-fa66,115,15,completed
2554,2024-08-05,ab9af30f-398c,108,10,completed
3161,2024-07-11,e23821ae-483c,142,21,cancelled
2331,2024-08-12,0d4bbd14-5e1a,101,35,completed
2996,2024-09-11,fb21f61e-b549,139,38,cancelled
2310,2024-09-20,634f70ff-29ff,144,45,cancelled
2042,2024-07-04,030bad3d-5a96,142,22,completed
2194,2024-09-06,1487bed1-0174,135,18,pending
2608,2024-08-06,5b6a87f1-cb33,124,41,cancelled
3432,2024-07-28,abc22678-bf03,103,16,cancelled
3551,2024-07-03,b882bd1a-9a34,150,20,cancelled
2557,2024-08-23,b0721d38-22cd,128,4,pending
2358,2024-08-04,30a81bd2-0fff,103,4,cancelled
3549,2024-07-08,06032fbc-f9f3,118,40,cancelled
2503,2024-08-31,afed5997-78a5,128,42,completed
3959,2024-07-09,e60b634e-07ca,118,16,completed
3646,2024-08-04,4a069a4f-0292,137,33,cancelled
3219,2024-07-16,b9a8de11-eaf1,148,35,completed
3451,2024-09-24,265e0c98-8b3b,144,42,pending
3240,2024-07-25,f129bca1-d2ae,124,7,cancelled
2459,2024-08-17,005a3ce6-7bcd,142,10,pending
3724,2024-08-06,7a222691-5846,142,23,pending
2111,2024-07-10,08c619ba-c553,141,19,completed
2987,2024-07-06,8861926c-c958,124,12,cancelled
2536,2024-09-13,630ff692-0e94,108,13,pending
2154,2024-07-20,f3d70d4c-b348,118,33,pending
2669,2024-09-11,6b0b9857-c179,147,19,cancelled
2773,2024-09-07,6bf11210-c898,139,6,pending
3586,2024-09-22,cf731bc2-afd5,124,28,cancelled
2122,2024-07-05,5a72fd86-7f25,110,36,completed
2972,2024-09-28,bfe2a3e1-6450,125,20,cancelled
3763,2024-08-01,5fa0600b-287c,135,38,pending
3736,2024-07-11,f0b6effa-56ab,125,33,pending
2261,2024-08-13,8ed976bf-7d54,103,27,cancelled
2449,2024-09-03,93241d00-5d5c,115,4,cancelled
2529,2024-08-23,528403d0-95b3,136,29,pending
3896,2024-07-08,42b24c13-1b15,144,23,cancelled
2578,2024-09-28,29699f2b-13c2,145,16,pending
3702,2024-07-19,7ea1efaf-1f4c,150,5,pending
3326,2024-09-28,97cfdd5b-bdc3,122,35,completed
3831,2024-09-27,1df13ee5-061f,145,46,cancelled
2671,2024-08-02,99108d47-0ee7,129,44,completed
3716,2024-08-06,1d4839b0-a4c0,115,40,completed
2558,2024-08-05,6210d4d4-6185,118,2,completed
3500,2024-09-01,051d4bba-4e22,101,41,completed
3396,2024-07-12,083d7d4c-9541,115,8,cancelled
3477,2024-07-04,bc371841-4ad8,142,13,completed
3185,2024-09-17,a70f4a8f-42a0,142,6,pending
2327,2024-09-29,5be10dff-8eb3,118,28,completed
2783,2024-07-29,29da3703-7b69,147,27,cancelled
3905,2024-07-16,de1f4fce-d51e,130,45,cancelled
2556,2024-09-28,d3ea610d-5536,118,36,completed
2520,2024-07-11,ef6ecebe-6399,107,47,pending
3664,2024-08-30,159dd9ca-4804,141,6,completed
2188,2024-07-27,82eadfe2-6f6d,115,5,cancelled
3352,2024-09-14,d6331fc8-8b69,124,12,cancelled
3241,2024-08-25,99b9aa56-1dc2,110,43,pending
2609,2024-07-08,5786290a-6c7e,124,17,cancelled
3890,2024-08-18,656681ce-d49c,144,38,pending
3318,2024-08-25,4c401bbf-bdda,115,28,pending
2909,2024-07-15,e9ff91a4-1056,124,20,pending
2425,2024-09-09,7b18ee7a-5f1a,116,32,completed
2611,2024-08-17,eb3d4662-a531,129,25,pending
2060,2024-07-23,34958352-4d59,114,44,pending
3201,2024-08-19,0f92642f-2da4,142,13,cancelled
3275,2024-08-08,7a00391f-0d54,136,28,pending
2790,2024-07-25,049f0bb3-0548,139,39,cancelled
3124,2024-07-31,b0c18738-3a3d,115,7,completed
3131,2024-07-13,4cf48140-7c88,110,48,pending
3730,2024-08-09,209de8f7-8654,109,10,cancelled
2604,2024-07-25,c5436dbd-82b3,118,38,pending
2742,2024-09-22,b1f537ea-3807,144,28,cancelled
3709,2024-07-23,b36bef36-95ac,129,29,completed
3522,2024-07-26,32a5edc4-7012,103,43,cancelled
3376,2024-09-27,3c984076-05b7,118,15,completed
3006,2024-07-19,3a6af87e-e6e9,141,10,completed
3694,2024-08-30,738d8e73-dcc3,118,8,completed
3392,2024-07-14,b7cabda0-671e,130,9,pending
3339,2024-08-09,a6afa422-b784,141,6,cancelled
2523,2024-09-02,54dc841e-4994,147,47,pending
2814,2024-07-02,7d766345-23db,122,40,pending
2392,2024-07-20,c9e1307c-687a,118,50,pending
2567,2024-07-12,2fc131b8-1df1,144,8,pending
2679,2024-07-05,df548985-900d,114,38,completed
3148,2024-07-12,c42a08c7-4910,115,17,pending
2736,2024-07-23,063e653e-c742,118,35,pending
3692,2024-09-09,dca1ea4b-6b85,106,48,completed
3244,2024-08-27,b470dc3c-d2eb,129,35,completed
2014,2024-08-17,febd9ab1-ed4c,108,18,cancelled
3429,2024-07-12,d2d4e0c6-e42b,116,40,pending
3610,2024-07-03,e6eaba10-077f,142,2,pending
3664,2024-08-22,4e14fb4e-5a1f,136,14,pending
2847,2024-08-31,d9cd118d-267a,118,11,pending
2442,2024-09-05,b58d7d9e-d3b9,107,38,completed
2341,2024-08-22,17b3020d-7612,118,25,completed
2178,2024-08-01,ee253b84-0dd1,148,16,completed
3981,2024-08-08,50247541-ad78,101,28,completed
2287,2024-09-20,4d212a8e-dc5f,108,8,cancelled
2320,2024-07-14,7238947b-9803,150,29,completed
3703,2024-09-09,a044f71d-b18e,125,42,completed
2739,2024-07-30,b506a4c1-da30,130,11,cancelled
3460,2024-07-07,00e6e561-eb57,124,41,pending
3801,2024-09-17,88503546-b031,107,38,pending
3540,2024-09-18,6406858a-c655,118,7,cancelled
3858,2024-09-29,085e5e2a-4f1b,142,12,cancelled
2504,2024-07-23,261b990b-8359,101,39,cancelled
2046,2024-07-25,6ff89e68-24bf,145,30,cancelled
2592,2024-07-07,7cd70a10-81b4,125,29,pending
2243,2024-07-04,e0218bc2-32c7,118,28,cancelled
3336,2024-07-31,ddbc2313-50e0,125,23,completed
3725,2024-09-20,ff9df826-4e4c,124,20,cancelled
2314,2024-07-10,c5be77be-6305,110,36,pending
3866,2024-07-17,64172afe-c6c4,141,3,pending
2599,2024-07-25,03ea3acd-42f6,144,10,pending
2473,2024-08-17,1a729ba7-1520,144,40,completed
2012,2024-09-25,b3142567-27c9,103,17,cancelled
3271,2024-07-13,6ac889dc-e777,118,3,completed
3734,2024-07-25,ca14d539-f2c7,130,42,completed
2204,2024-08-05,5b4626df-75ca,145,48,pending
3174,2024-09-25,ddd4a67a-280e,103,38,completed
3525,2024-08-27,65431af2-ea7e,150,23,cancelled
3692,2024-07-22,54977eee-d852,142,18,cancelled
2463,2024-08-21,5f114151-bcc4,109,34,pending
2470,2024-07-28,776caafe-e638,135,16,pending
2708,2024-07-27,7357154f-158e,115,47,pending
2533,2024-09-28,498761e7-67aa,148,20,cancelled
3606,2024-07-08,bc9d64ed-0378,142,37,completed
2742,2024-07-17,5a6a6075-3aa3,115,26,completed
2289,2024-08-10,e459d9b1-d3cc,124,43,pending
3465,2024-07-01,d03e923e-1226,114,13,pending
3105,2024-08-16,db941fb3-ab6a,144,31,cancelled
2818,2024-09-18,8aa0a1c8-00ab,125,1,completed
3907,2024-09-20,8c1a8797-8f5c,115,38,cancelled
2658,2024-08-27,aa3b8376-324a,142,1,completed
3298,2024-07-20,a5bf6834-bf45,135,45,completed
3496,2024-08-26,24c7b9f4-7f7f,105,42,completed
2755,2024-08-04,75ea1133-0423,115,35,pending
3759,2024-07-11,d75877ae-8b96,110,23,completed
3689,2024-07-10,5a8174a0-c981,130,17,cancelled
2369,2024-08-30,30a24237-7589,103,3,completed
3021,2024-09-21,3466fe61-ea54,145,2,pending
3227,2024-08-19,8b4e12fb-c1b3,144,26,cancelled
2977,2024-08-31,249b507c-60d7,128,4,pending
2799,2024-08-29,ddbf5b80-7acd,103,5,pending
3626,2024-07-04,892efb00-dd96,135,37,pending
2954,2024-08-25,1b506a1f-0edb,106,28,pending
3405,2024-08-09,aa3246d7-4274,139,21,pending
2176,2024-07-21,9d71d5ec-97f9,124,41,completed
3713,2024-07-15,f0b9e129-8ab0,147,30,cancelled
2880,2024-08-26,b8568e14-9c25,115,24,cancelled
2065,2024-08-18,b9e2db88-0b9f,135,6,pending
3647,2024-08-11,fd0cf2f9-bf68,148,23,completed
2384,2024-07-20,13420739-35de,114,15,completed
3675,2024-07-27,3f597580-66f7,110,16,completed
3012,2024-08-09,4cf77f1e-421a,129,50,pending
3587,2024-08-07,ddcbe740-4a73,142,27,completed
3084,2024-09-14,1b82eeb6-a59b,125,19,completed
3217,2024-09-28,2be9df17-737b,128,1,pending
2037,2024-08-12,4320569a-52e9,141,42,completed
2915,2024-09-14,0c1ce4c3-192c,128,13,cancelled
2580,2024-09-20,020f73b8-b1da,124,32,pending
3077,2024-07-31,6fab8665-ddf2,144,6,cancelled
3374,2024-08-29,d792bcef-1f5b,118,30,pending
2041,2024-08-14,c188c7d4-aa3f,118,37,pending
2361,2024-08-16,b356cfde-db74,114,37,cancelled
3718,2024-08-18,8e609f56-50e9,135,22,cancelled
2013,2024-09-18,5655023f-ace2,135,35,pending
3752,2024-07-18,de0ef536-9fb1,109,18,cancelled
2484,2024-09-14,9be2e82a-005e,144,40,cancelled
3369,2024-09-12,5b6fc0c8-3955,115,47,completed
2233,2024-08-03,3bbc8806-b688,106,50,cancelled
2325,2024-08-06,6a6dcb0c-df74,136,26,pending
2041,2024-08-15,a31f52f0-2d30,141,9,completed
2679,2024-07-21,a8b33ce9-ecfc,147,48,completed
3259,2024-08-04,3a9d6d24-441b,107,11,pending
3375,2024-08-26,64df6c08-e2ee,101,18,cancelled
2943,2024-07-21,ed3c3bb2-97da,109,19,pending
3291,2024-07-29,b613a11e-edc8,139,35,pending
2194,2024-07-25,cd83e035-61e3,145,8,completed
3897,2024-09-01,73894735-aa15,118,1,cancelled
2860,2024-08-06,5132fc56-7252,136,44,pending
2767,2024-09-14,98a33c51-2ab2,108,34,cancelled
2906,2024-07-18,4ec6dacc-d5aa,141,28,cancelled
3624,2024-09-28,578299f7-3ab1,116,22,pending
3471,2024-07-30,999aa413-e784,118,25,pending
3860,2024-09-28,f543905e-c4cb,109,5,completed
2958,2024-08-19,36a5c8d7-c2e3,118,22,cancelled
3279,2024-09-13,ac46efc2-7cce,103,41,cancelled
2022,2024-08-04,fefd9b4f-634e,118,2,cancelled
3416,2024-09-06,0e02f29d-5de5,150,27,pending
2250,2024-08-09,95d294b8-fc1f,141,34,completed
3852,2024-07-08,2602efea-abed,142,11,cancelled
2395,2024-09-09,9a779947-b25b,124,50,cancelled
2105,2024-07-28,f0b721c1-3e51,150,35,cancelled
3690,2024-08-29,cac2d8a1-4c51,116,46,pending
2049,2024-07-10,f90993c9-8773,115,10,pending
3720,2024-08-24,07fea801-40c9,145,33,pending
3325,2024-08-15,d0b0d09c-4bbd,129,2,cancelled
3687,2024-09-19,537bd10b-2ca2,128,10,completed
3590,2024-08-07,4adc583e-e830,129,22,pending
2233,2024-09-18,efa59979-d2ef,148,6,pending
2239,2024-08-04,c9bc1691-a2ea,114,49,cancelled
3207,2024-09-28,f2a5b13b-e2bc,141,15,pending
3504,2024-08-26,57c5b732-d34a,115,3,cancelled
3522,2024-07-31,98ba0866-744a,135,39,completed
3336,2024-08-17,d1e3ee77-ad90,118,50,cancelled
2038,2024-07-01,9132c15c-d3b6,105,8,cancelled
2700,2024-07-12,534952e4-aa1c,124,13,cancelled
2205,2024-09-25,60dd0cd3-3b5c,116,15,completed
2284,2024-07-30,14cc817e-9012,105,35,pending
3035,2024-09-27,359390db-9b15,118,21,completed
3601,2024-08-12,7eb2af35-c3c1,115,4,pending
2621,2024-07-26,60e4258b-4510,147,30,cancelled
2472,2024-07-20,e4991429-6f2f,150,18,pending
3222,2024-09-24,aa163b70-fa86,106,11,completed
3375,2024-07-21,e5100910-5b4f,108,4,cancelled
2584,2024-09-10,6a1987de-da60,118,14,pending
3800,2024-08-27,1df4d1ff-3cdd,118,35,pending
3013,2024-07-06,91062012-12f7,116,8,pending
3732,2024-08-14,6ed06904-61cc,118,28,pending
3323,2024-07-05,5a86ac00-8cbe,144,41,pending
2409,2024-08-30,59598a1a-cf82,142,16,cancelled
2749,2024-09-13,bd5d8308-f227,142,35,pending
3256,2024-08-23,653dbdae-28d3,114,28,pending
2165,2024-07-28,2865bdbe-3e7e,110,32,pending
2399,2024-08-08,2646ce66-4c49,139,1,pending
2036,2024-08-08,16a9e06f-7ae6,125,48,cancelled
2774,2024-07-18,649230bc-92bf,141,15,pending
3061,2024-08-13,db5bb72d-b725,144,12,completed
2274,2024-07-19,859554c1-7ff2,142,17,pending
3207,2024-08-21,3d378ed9-3486,115,19,cancelled
2437,2024-09-14,fd4d8ba6-784d,128,26,pending
3132,2024-08-29,a48feb65-59e4,144,39,pending
3300,2024-08-31,eceb0212-99b6,136,25,cancelled
2445,2024-07-09,fc155532-7580,128,27,cancelled
2544,2024-09-13,a45ecac3-d020,141,18,completed
3078,2024-09-03,840d420d-8ade,118,38,pending
3516,2024-08-26,3e825cdd-34ee,137,13,cancelled
2041,2024-07-06,c3254c8d-d566,107,23,completed
3465,2024-07-24,f170755f-484b,136,44,cancelled
3085,2024-09-15,94e74f49-202d,110,50,completed
3142,2024-09-03,84b41de4-e6a8,137,46,completed
2739,2024-08-07,563a51d4-9bbd,101,44,cancelled
3012,2024-09-09,af50390e-b5d9,137,13,cancelled
2485,2024-08-28,6155b0f8-38c8,142,39,cancelled
2308,2024-07-10,6b3b1ce7-762c,144,31,pending
2329,2024-07-09,3f218755-0bc1,141,9,completed
3589,2024-07-28,7887e090-b236,141,46,pending
2017,2024-07-26,47444f1b-489c,150,21,cancelled
3090,2024-08-04,d6ca0e3b-ce7f,135,3,completed
2369,2024-09-03,d263fd9c-4133,125,30,pending
3476,2024-09-27,72c5529c-09f3,150,29,cancelled
2821,2024-07-05,b5f2f709-2449,115,6,pending
3883,2024-09-24,e8c0d1d5-9c71,115,35,cancelled
3034,2024-08-28,2e4f6e61-546c,115,16,completed
2829,2024-07-07,0f886925-269e,150,40,cancelled
2584,2024-08-08,89598ea4-7213,148,31,cancelled
3856,2024-08-16,cb246e50-a958,124,20,pending
3105,2024-09-20,08f1928b-e6da,142,8,pending
3530,2024-08-30,a3d28ab8-cbea,115,27,cancelled
3168,2024-08-29,1a999166-3b83,115,38,pending
3878,2024-07-23,7f020af6-2d4e,114,34,pending
2186,2024-08-14,1e756dae-da83,114,31,cancelled
3132,2024-07-12,c55084f1-15b0,142,14,completed
3749,2024-07-14,bc2bec8e-1035,136,7,completed
2776,2024-08-27,4c33277d-0e2d,136,20,completed
3881,2024-08-29,3a22aa91-ef68,103,20,pending
2499,2024-09-26,53469482-4568,110,44,cancelled
2526,2024-09-03,89da4780-fbcc,115,45,pending
2982,2024-08-25,0d744ee4-c6ef,141,48,cancelled
3008,2024-08-27,315758b4-bd2b,122,18,pending
3020,2024-07-12,46cda0fa-d9c0,122,11,pending
2881,2024-08-30,5327d25c-7390,101,40,cancelled
2566,2024-09-03,55db74a4-63f3,124,49,pending
3536,2024-07-04,39cac352-5e6c,110,46,pending
2169,2024-09-15,499be4c5-e2b8,103,15,pending
3046,2024-07-20,1a75a0a6-123a,148,31,pending
2295,2024-08-15,61ebabbf-a483,135,6,pending
3464,2024-09-10,993ccbec-ea16,142,37,completed
2207,2024-09-27,176d387c-278c,118,46,pending
3615,2024-09-11,a4caec05-766c,125,9,cancelled
3799,2024-08-06,0fbfa00a-829f,109,20,completed
2181,2024-07-26,3fb90ec5-689f,116,17,pending
3491,2024-09-07,f3da4da1-a6a5,141,15,completed
3762,2024-09-24,9de89d2a-9a44,122,31,completed
2331,2024-07-08,aae4b4ae-a6c8,142,50,pending
2785,2024-08-26,ef31eeae-2a16,135,3,cancelled
3404,2024-07-20,12f554b6-d42a,145,25,pending
2140,2024-09-24,d7aa86dc-9a25,115,4,pending
2828,2024-09-13,68e9b147-7452,115,13,cancelled
3506,2024-08-29,4e8ea4da-32b3,114,2,cancelled
3867,2024-07-19,3b6c7390-6ad6,122,16,completed
3671,2024-07-22,32f2e1f3-21ce,141,9,cancelled
2695,2024-07-27,5ec77282-8ae8,118,39,pending
3415,2024-07-17,89b26575-726d,118,33,pending
3207,2024-07-17,4e02bb61-4054,115,45,completed
3310,2024-07-02,5bf14d89-f45a,103,24,pending
3736,2024-07-13,f18fe737-a457,115,36,pending
2957,2024-09-24,69c147fe-4034,128,37,pending
3688,2024-09-03,7c50a89f-ac73,145,3,pending
2468,2024-08-30,3d469871-651c,136,18,cancelled
3691,2024-09-11,958dea28-75cb,105,47,completed
3508,2024-08-22,3639ff85-3e2f,142,1,pending
3914,2024-08-13,bba60224-50d3,128,34,cancelled
3084,2024-07-12,ddb31f6e-e779,147,45,cancelled
3083,2024-07-03,5a06a140-24ca,118,43,pending
2384,2024-08-07,ca791bfb-1a4e,141,45,completed
2599,2024-09-18,9c08d33d-1c11,141,43,cancelled
3693,2024-07-05,9fa8e027-afce,118,50,cancelled
2285,2024-07-01,bf8770b5-6a59,114,3,completed
2444,2024-09-24,43224af0-6211,106,13,pending
3099,2024-07-17,d9010b2b-93a8,114,10,cancelled
2643,2024-07-27,d2d491ab-6bd0,110,19,pending
2333,2024-08-29,bf805a8a-1c18,124,16,completed
2264,2024-08-08,3819b857-abcc,135,11,completed
2131,2024-08-30,caadc4e0-52cc,135,5,completed
2010,2024-08-23,b8bdf819-7aee,118,29,completed
2648,2024-07-17,cab68f11-75cc,144,14,completed
3595,2024-09-20,3a2b3dc8-db09,136,18,completed
3614,2024-08-09,26948a4a-ac47,122,8,pending
2881,2024-08-09,2ce9f9fe-e88d,128,9,pending
2789,2024-09-17,86a1687e-23cc,114,9,completed
3235,2024-09-14,32b56884-a5e5,107,21,completed
3047,2024-09-29,e27e4162-a5c1,148,40,pending
3873,2024-09-12,3a412cd3-31ea,141,28,pending
2974,2024-09-18,cc259763-bb30,142,31,pending
2317,2024-09-09,43a67d09-23e0,145,31,cancelled
2431,2024-09-29,e9ce2d82-91fa,144,44,pending
3968,2024-07-07,ae5384e8-08ae,105,48,pending
3762,2024-09-23,22fc5dda-0e0a,114,35,cancelled
3651,2024-08-01,f376bce9-71de,103,1,pending
3469,2024-08-14,e9948b5d-5a98,105,35,cancelled
2470,2024-07-12,5ae5002f-ee1d,137,11,completed
2214,2024-09-13,20727da9-821f,109,46,pending
3058,2024-07-23,c7ecdf8a-15d6,141,33,completed
2841,2024-09-01,218c7d4d-003b,139,24,cancelled
3654,2024-08-15,ca4666fa-f647,135,23,pending
3411,2024-08-06,a6c8d277-fe55,136,23,completed
2141,2024-07-25,c067987c-e699,136,45,cancelled
3270,2024-08-28,b9854f64-42aa,118,34,pending
2237,2024-07-14,96ea66a3-ccc4,141,11,completed
2647,2024-08-25,f20116b5-c595,142,44,completed
3709,2024-08-06,25322418-401b,141,9,completed
2318,2024-08-22,2dae66c6-7024,141,23,cancelled
2486,2024-08-11,27ef2b65-f734,128,25,completed
3611,2024-08-18,3d98925e-aa88,116,6,completed
2245,2024-08-07,80e575eb-42aa,103,14,completed
2783,2024-09-30,b188d8e0-e0c8,142,23,cancelled
2900,2024-08-17,89381044-a25c,103,3,completed
2375,2024-09-21,8cb1d6d8-0e64,141,20,pending
3288,2024-08-17,443bf44b-3382,118,2,pending
2214,2024-07-29,fbe2833e-6720,150,50,completed
2855,2024-09-12,b5b12ee5-738e,136,5,cancelled
2355,2024-09-19,25549291-2a0c,145,16,cancelled
2395,2024-08-08,57fa2fae-237e,118,14,completed
2884,2024-08-13,eb7ef068-3c54,139,39,pending
2012,2024-07-29,f1d24df4-e942,142,16,pending
2341,2024-09-12,0d9cc064-e25d,118,31,completed
2407,2024-09-21,11235b16-8c97,115,50,cancelled
3108,2024-08-20,8136b4c0-116c,106,43,pending
2323,2024-07-09,8b79496b-a575,144,36,cancelled
2010,2024-08-22,14e2fd2f-7ec2,128,50,completed
2777,2024-09-10,1d9865e4-4d9a,106,19,cancelled
2790,2024-08-14,8b7cacc1-cbf2,147,27,cancelled
3075,2024-09-14,eafa0ef6-9606,144,3,completed
2438,2024-09-06,042ec0f0-16b4,144,16,completed
2335,2024-07-25,da753fd9-a17c,135,21,completed
2991,2024-09-19,f33d43f0-7608,130,4,pending
3714,2024-09-22,b133a1c9-b7c2,144,9,completed
3752,2024-09-18,7d9b9522-9cd2,118,15,completed
3561,2024-07-04,d0d8e708-d2ef,106,13,completed
3271,2024-09-05,7f868e59-9d57,142,26,cancelled
3829,2024-08-23,316fbf19-68c8,118,32,cancelled
3268,2024-07-20,1adb9e85-73f2,128,20,pending
3011,2024-07-24,1933b315-2e3e,135,46,completed
3878,2024-08-06,12df4eed-e3e6,144,42,pending
2771,2024-09-26,b22e71e2-d77d,136,28,completed
3976,2024-08-10,af372257-19b7,124,20,cancelled
3124,2024-07-14,8a3041e7-f017,129,2,completed
3287,2024-09-11,92c2711e-0338,141,41,completed
2392,2024-08-12,2c9a9386-4b0e,125,49,pending
2447,2024-09-13,bf54da5f-5247,101,43,completed
2536,2024-07-05,ae5315ec-a040,141,45,pending
2540,2024-09-07,2fb32b5a-6dcb,142,22,pending
3934,2024-07-30,0b0dd9d0-4a72,118,21,pending
3330,2024-07-07,1779bffe-8ad4,129,28,cancelled
2076,2024-07-11,ae04f897-581a,115,43,completed
3324,2024-08-07,075e1855-f354,103,46,pending
3861,2024-08-15,ad21b207-3685,108,41,cancelled
2609,2024-08-15,5576b343-a62b,139,3,cancelled
3814,2024-07-25,991f3273-b843,110,26,pending
3044,2024-09-30,eb9abaa9-ef7b,115,11,pending
3042,2024-08-12,4599aaf5-99d7,135,39,completed
3275,2024-09-26,326f7d34-bd19,150,21,completed
3226,2024-08-16,f6517b9d-7949,118,27,cancelled
2138,2024-09-16,18455049-00f0,125,34,pending
3652,2024-08-21,09d39293-84c6,106,13,cancelled
3689,2024-08-22,0ff87950-33e5,128,8,completed
3134,2024-08-18,a09beff0-342a,137,48,completed
2476,2024-07-17,f61c65d5-ed95,135,23,pending
3127,2024-07-27,857efe43-ddc4,114,4,completed
2875,2024-08-14,b0c1a2b3-1593,135,17,completed
2937,2024-08-19,7b49e301-b66e,150,35,pending
2378,2024-09-05,8f97d7b1-ebac,118,6,pending
3656,2024-07-20,d08add4c-98d6,137,20,completed
3024,2024-08-09,08f23971-3d25,115,25,cancelled
2122,2024-07-25,fd4352e5-4c2b,118,37,pending
3894,2024-09-06,c64b7244-74ac,101,45,completed
3573,2024-07-30,bdfc2d26-b541,103,16,completed
3431,2024-07-19,08b8a87a-bb94,130,15,cancelled
2203,2024-07-15,95bac9a9-1402,124,33,completed
3071,2024-07-21,9b0b18b9-0bc1,124,12,cancelled
3373,2024-09-11,617b6b8b-9d32,135,26,completed
2164,2024-07-29,11497930-64eb,150,42,pending
2160,2024-09-08,92d006f4-8937,136,38,pending
2689,2024-08-29,99800d03-81b5,142,10,cancelled
3331,2024-08-18,b52cafa8-0a5e,144,21,cancelled
3819,2024-08-12,d04980a8-9e24,124,1,completed
2629,2024-09-26,48005c9f-b098,124,8,cancelled
3186,2024-09-04,dd43d9d7-fca3,125,19,completed
2620,2024-09-24,3b3704d9-daa4,135,18,cancelled
2330,2024-09-23,b208d53d-9831,141,39,pending
3901,2024-07-09,1526f3e8-a381,108,43,pending
3219,2024-07-10,6c5fd702-d305,150,30,pending
3379,2024-07-16,51b50491-201c,128,13,pending
3629,2024-09-05,4f8afb72-1f4a,107,23,completed
3498,2024-09-04,cccd5879-7aeb,114,3,cancelled
2258,2024-09-09,7a4d7ff2-ff2d,139,17,completed
2276,2024-08-28,3d2d6fce-48c2,115,26,completed
2713,2024-09-10,a7835be4-ae6c,148,13,pending
2453,2024-07-18,2f34dce2-ca4a,144,23,cancelled
2108,2024-08-17,4bd90f0f-c2b5,124,13,pending
3366,2024-09-09,88be5c00-b534,109,10,cancelled
2994,2024-08-06,49472a20-8bc2,118,29,pending
3858,2024-09-23,93b07fdd-1e8d,141,41,completed
3573,2024-09-25,6967c61a-5a42,144,32,completed
3116,2024-07-03,c03ea9cc-9b30,114,22,cancelled
3511,2024-07-12,8dded743-dbbf,125,38,pending
3349,2024-09-02,8e2199ad-676f,141,3,cancelled
2799,2024-07-07,d3d45c03-5541,130,49,cancelled
2588,2024-08-24,f17fcc2c-bd0d,109,29,cancelled
2876,2024-07-03,85aac51c-7070,116,29,pending
2595,2024-08-30,f739da48-7695,136,49,pending
2662,2024-09-07,efd16b0e-ccf1,118,16,pending
3805,2024-09-19,d656427e-bcdc,144,9,pending
3009,2024-08-04,edefe9fd-6607,135,28,completed
2317,2024-07-20,76ccfb02-31d6,107,27,pending
2237,2024-09-16,97df9efc-e0b4,136,45,cancelled
2766,2024-07-09,b0f67442-a541,136,18,completed
2508,2024-09-04,111b10be-41fc,142,44,pending
2817,2024-09-21,483b03c4-b9d6,135,36,pending
3338,2024-07-12,2280270e-5c97,142,48,pending
2877,2024-08-25,93f397a9-8896,124,8,pending
2862,2024-08-20,05e69204-a770,144,15,cancelled
2600,2024-09-17,b6306d94-2c65,115,11,cancelled
3175,2024-08-03,a048c889-9c21,103,20,completed
3961,2024-07-19,42e79008-2c56,145,27,completed
3431,2024-08-09,075996c8-c286,135,16,completed
3821,2024-07-13,7e625be3-685b,116,26,cancelled
3919,2024-08-13,825efda5-a8d1,147,14,cancelled
3516,2024-07-20,c6d821cc-b509,122,26,cancelled
3906,2024-09-05,349e18a6-27d3,145,27,pending
2982,2024-08-31,4dd9f8c3-47a2,105,2,pending
3303,2024-09-14,73d3d9c7-e5df,144,10,pending
2717,2024-07-14,26e99e1e-f535,144,27,cancelled
3068,2024-08-29,789e3630-bf45,145,35,completed
3802,2024-08-07,8dd61c10-5ce8,129,42,completed
